Passo,Step,Valor do Passo,Duracao (s),Timestamp
36,"[False, True, True, False, False, True, False, True]",101,0.5273890495300293,1752098406.3649273
37,"[False, True, False, False, False, True, False, True]",69,0.07485818862915039,1752098406.4397855
38,"[False, True, False, True, True, False, False, True]",89,0.3978281021118164,1752098406.8376136
39,"[False, False, False, True, True, False, False, True]",25,0.06994915008544922,1752098406.9075627
40,"[False, False, False, False, True, False, False, True]",9,0.03150749206542969,1752098406.9390702
41,"[True, False, False, False, True, False, True, False]",138,0.229356050491333,1752098407.1684263
42,"[True, False, False, True, True, False, True, False]",154,0.1070702075958252,1752098407.2754965
43,"[True, False, False, False, True, False, True, False]",138,0.04950714111328125,1752098407.3250036
44,"[True, False, True, False, True, False, True, False]",170,0.36592602729797363,1752098407.6909297
45,"[True, False, True, False, False, True, False, False]",164,0.0019936561584472656,1752098407.6929233
46,"[False, False, True, False, False, True, False, False]",36,0.10984587669372559,1752098407.8027692
47,"[False, True, True, False, False, True, False, True]",101,0.5278596878051758,1752098408.3306289
48,"[False, True, False, False, False, True, False, True]",69,0.07425355911254883,1752098408.4048824
49,"[False, True, False, True, True, False, False, True]",89,0.40056490898132324,1752098408.8054473
50,"[False, False, False, True, True, False, False, True]",25,0.06884431838989258,1752098408.8742917
51,"[False, False, False, False, True, False, False, True]",9,0.031899213790893555,1752098408.9061909
52,"[True, False, False, False, True, False, True, False]",138,0.2270963191986084,1752098409.1332872
53,"[True, False, False, True, True, False, True, False]",154,0.11008501052856445,1752098409.2433722
54,"[True, False, False, False, True, False, True, False]",138,0.052979469299316406,1752098409.2963517
55,"[True, False, True, False, True, False, True, False]",170,0.3714911937713623,1752098409.6678429
56,"[True, False, True, False, False, True, False, False]",164,0.003303050994873047,1752098409.671146
57,"[False, False, True, False, False, True, False, False]",36,0.10978245735168457,1752098409.7809284
58,"[False, True, True, False, False, True, False, True]",101,0.5266473293304443,1752098410.3075757
59,"[False, True, False, False, False, True, False, True]",69,0.06682443618774414,1752098410.3744001
60,"[False, True, False, True, True, False, False, True]",89,0.4036252498626709,1752098410.7780254
61,"[False, False, False, True, True, False, False, True]",25,0.06830096244812012,1752098410.8463264
62,"[False, False, False, False, True, False, False, True]",9,0.02549910545349121,1752098410.8718255
63,"[True, False, False, False, True, False, True, False]",138,0.23444509506225586,1752098411.1062706
64,"[True, False, False, True, True, False, True, False]",154,0.11455678939819336,1752098411.2208273
65,"[True, False, False, False, True, False, True, False]",138,0.04820895195007324,1752098411.2690363
66,"[True, False, True, False, True, False, True, False]",170,0.379375696182251,1752098411.648412
4302
68,"[False, False, True, False, False, True, False, False]",36,0.11009669303894043,1752098411.760527
69,"[False, True, True, False, False, True, False, True]",101,0.5282018184661865,1752098412.2887287
70,"[False, True, False, False, False, True, False, True]",69,0.06323075294494629,1752098412.3519595
71,"[False, True, False, True, True, False, False, True]",89,0.39743471145629883,1752098412.7493942
72,"[False, False, False, True, True, False, False, True]",25,0.07022404670715332,1752098412.8196182
73,"[False, False, False, False, True, False, False, True]",9,0.019935131072998047,1752098412.8395534
74,"[True, False, False, False, True, False, True, False]",138,0.23809266090393066,1752098413.077646
75,"[True, False, False, True, True, False, True, False]",154,0.12430453300476074,1752098413.2019506
76,"[True, False, False, False, True, False, True, False]",138,0.048021554946899414,1752098413.249972
77,"[True, False, True, False, True, False, True, False]",170,0.3763086795806885,1752098413.6272802
78,"[True, False, True, False, False, True, False, False]",164,0.0029892921447753906,1752098413.6298969
79,"[False, False, True, False, False, True, False, False]",36,0.10984683036804199,1752098413.739117
80,"[False, True, True, False, False, True, False, True]",101,0.5270583629608154,1752098414.2661753
81,"[False, True, False, False, False, True, False, True]",69,0.06451821327209473,1752098414.3306935
82,"[False, True, False, True, True, False, False, True]",89,0.3968672752380371,1752098414.7275608
83,"[False, False, False, True, True, False, False, True]",25,0.0690765380859375,1752098414.7966373
84,"[False, False, False, False, True, False, False, True]",9,0.017989635467529297,1752098414.814627
85,"[True, False, False, False, True, False, True, False]",138,0.24162602424621582,1752098415.056253
86,"[True, False, False, True, True, False, True, False]",154,0.11798810958862305,1752098415.174241
87,"[True, False, False, False, True, False, True, False]",138,0.04753446578979492,1752098415.2217755
88,"[True, False, True, False, True, False, True, False]",170,0.3766336441040039,1752098415.5984092
89,"[True, False, True, False, False, True, False, False]",164,0.0019936561584472656,1752098415.6004028
90,"[False, False, True, False, False, True, False, False]",36,0.11162781715393066,1752098415.7120306
91,"[False, True, True, False, False, True, False, True]",101,0.5270400047302246,1752098416.2390707
92,"[False, True, False, False, False, True, False, True]",69,0.06289315223693848,1752098416.3019638
93,"[False, True, False, True, True, False, False, True]",89,0.3973383903503418,1752098416.6993022
94,"[False, False, False, True, True, False, False, True]",25,0.06851077079772949,1752098416.767813
95,"[False, False, False, False, True, False, False, True]",9,0.02024078369140625,1752098416.7880538
96,"[True, False, False, False, True, False, True, False]",138,0.24015116691589355,1752098417.028205
97,"[True, False, False, True, True, False, True, False]",154,0.1203455924987793,1752098417.1485505
98,"[True, False, False, False, True, False, True, False]",138,0.04718494415283203,1752098417.1957355
99,"[True, False, True, False, False, False, False, False]",160,0.37923312187194824,1752098417.5749686
100,"[True, False, True, False, False, True, False, False]",164,0.001993894577026367,1752098417.5769625
101,"[False, False, True, False, False, True, False, False]",36,0.11009383201599121,1752098417.6870563
102,"[False, True, True, False, False, True, False, True]",101,0.5271611213684082,1752098418.2142174
103,"[False, True, False, False, False, True, False, True]",69,0.06439685821533203,1752098418.2786143
104,"[False, True, False, True, True, False, False, True]",89,0.39530038833618164,1752098418.6739147
105,"[False, False, False, True, True, False, False, True]",25,0.0686953067779541,1752098418.74261
106,"[False, False, False, False, True, False, False, True]",9,0.01793980598449707,1752098418.7605498
107,"[True, False, False, False, True, False, True, False]",138,0.24077725410461426,1752098419.001327
108,"[True, False, False, True, True, False, True, False]",154,0.11364912986755371,1752098419.1149762
109,"[True, False, False, False, True, False, True, False]",138,0.054338693618774414,1752098419.1693149
110,"[True, False, True, False, True, False, True, False]",170,0.371074914932251,1752098419.5403898
111,"[True, False, True, False, False, True, False, False]",164,0.0019381046295166016,1752098419.542328
112,"[False, False, True, False, False, True, False, False]",36,0.11033940315246582,1752098419.6526673
113,"[False, True, True, False, False, True, False, True]",101,0.5278842449188232,1752098420.1805515
114,"[False, True, False, False, False, True, False, True]",69,0.06353998184204102,1752098420.2440915
115,"[False, True, False, True, True, False, False, True]",89,0.39868736267089844,1752098420.6427789
116,"[False, False, False, True, True, False, False, True]",25,0.06581735610961914,1752098420.7085962
117,"[False, False, False, False, True, False, False, True]",9,0.020045757293701172,1752098420.728642
118,"[True, False, False, False, True, False, True, False]",138,0.2384967803955078,1752098420.9671388
119,"[True, False, False, True, True, False, True, False]",154,0.1199800968170166,1752098421.0871189
120,"[True, False, False, False, True, False, True, False]",138,0.04802513122558594,1752098421.135144
